pmid,cleaned_text,topic_label
34579565,bacterial quorumsensing regulation induces morphological change key host tissue euprymna scolopesvibrio fischeri symbiosis microbe colonize apical surface polarized epithelium nearly animal taxon one example luminous bacterium vibrio fischeri enters grows dense population within persists month inside lightemitting organ squid euprymna scolopes crucial symbionts success entry ability trigger constriction host tissue region bottleneck entrance colonization site bottleneck constriction begin time bioluminescence induced fischeri autoinduction process called quorum sensing asked following question quorum signal induce symbiont bioluminescence also involved triggering constriction improper signaling constriction affect normal maintenance symbiont population manipulated presence three factor two fischeri quorum signal synthases ains luxi transcriptional regulator luxr light emission found major factor triggering maintaining bottleneck constriction yet unknown effector regulated luxir treating animal chemical inhibitor actin polymerization reopened bottleneck recapitulating host response quorumsensing defective symbionts well suggesting actin polymerization primary mechanism underlying constriction finally found host response presence symbionts changed function tissue maturation taken together work broadens concept quorum sensing regulate host development thereby allowing bacteria maintain longterm tissue association bimportanceb interbacterial signaling within hostassociated population profound effect behavior bacteria instance production virulencecolonization factor addition signaling dictate nature outcome host pathogenic beneficial association using monospecific squidvibrio model symbiosis examined quorumsensing regulation vibrio fischeri population induces biogeographic tissue phenotype promotes retention extracellular symbiont within light organ host euprymna scolopes understanding influence bacterial symbionts key site tissue architecture implication horizontally transmitted symbioses especially colonize epithelial surface within host,Squid_Vibrio_Symbiosis
34262549,quorum sensing cyclic digmp exert control motility ivibrio fischerii kbb bacterial motility critical symbiotic colonization ivibrio fischerii host squid ieuprymna scolopesi facilitating movement surface biofilms space deep inside symbiotic organ colonization studied traditionally using strain others including kbb outcompete colonization variety reason including superior biofilm formation report kbb also exhibit unusual pattern migration soft agar medium whereas migrates rapidly steadily kbb migrates slowly cease migration better understand phenomenon isolated sequenced five motile kbb suppressor mutant one harbored mutation gene camp receptor protein icrpi strain also exhibited growth defect characterized two suppressor contained mutation quorum sensing pathway control bacterial bioluminescence response cell density two mutation diguanylate cyclase dgc gene ivfi subsequent analysis indicated quorum sensing mutation shifted kbb perceived low cell density state high cell density state inhibited migration iviai downstream regulator litr similar initial point mutation deletion ivfi dgc gene increased migration consistent possibility production second messenger cdigmp inhibited motility kbb reporterbased measurement cdigmp revealed kbb produced higher level cdigmp overproduction cdigmp phosphodiesterase promoted migration kbb finally assessed role viscosity controlling quorum sensing pathway using polyvinylpyrrolidone found viscosity increased light production kbb together data indicate two strain share regulator common differ specific regulatory control downstream phenotype motility,Squid_Vibrio_Symbiosis
34129444,development accessory nidamental gland associated bacterial community hawaiian bobtail squid ieuprymna scolopesi abstractthe hawaiian bobtail squid ieuprymna scolopesi female reproductive organ called accessory nidamental gland contains symbiotic bacterial consortium bacteria deposited accessory nidamental gland squid egg case consortium prevents microbial fouling symbiont community environmentally transmitted conserved across host population yet little known organ develops colonized bacteria order understand accessory nidamental gland development scolopesi characterized gland maturation using histology confocal transmission electron microscopy found epithelial field formed first four week hatching followed proliferation numerous pore hypothesize initiation bacterial recruitment early development microscopy revealed pore connected ciliated invagination occasionally contained bacteria mid development epithelial field expanded separate colonized tubule observed epithelial layer contained pore invagination late development superficial epithelial field appeared regress animal approached sexual maturity never observed fully mature adult month posthatching suggesting help facilitate bacterial colonization accessory nidamental gland analysis rrnai gene diversity accessory nidamental gland female varying size showed bacterial community changed host approached sexual maturity increasing community evenness shifting verrucomicrobiadominated alphaproteobacteriadominated consortium given host relationship wellcharacterized light organ symbiont ivibrio fischerii work suggests accessory nidamental gland scolopesi may similar mechanism recruit bacteria environment understanding developmental colonization process accessory nidamental gland expand use scolopesi model organism studying bacterial consortium marine symbioses,Squid_Vibrio_Symbiosis
34031036,hybrid histidine kinase bink represses vibrio fischeri biofilm signaling multiple developmental stage symbiosis hawaiian bobtail squid euprymna scolopes exclusive light organ symbiont vibrio fischeri provides natural system study hostmicrobe specificity gene regulation establishment mutually beneficial symbiosis colonization host relies bacterial biofilmlike aggregation squid mucus field symbiotic biofilm formation controlled twocomponent signaling tc system consisting regulator rscssypfsypg together direct transcription symbiosis polysaccharide syp tc system broadly important bacteria sense environmental cue direct change behavior previously identified hybrid histidine kinase bink strong negative regulator fischeri biofilm regulation explore function bink inhibit biofilm formation bink requires predicted phosphorylation site histidine kinase receiver domain furthermore show rscs essential host colonization ibinki deleted strain imaging aggregate size revealed benefit presence rscs background lacking bink strain lacking rscs still suffered competition finally show bink function inhibit biofilm gene expression light organ crypt providing evidence biofilm gene regulation later stage host colonization overall study provides direct evidence opposing activity rscs bink yield novel insight biofilm regulation maturation beneficial symbiosis bimportanceb bacteria often biofilm state transition planktonic biofilm lifestyle important pathogenic beneficial environmental microbe critical nature biofilm formation vibrio fischeri colonization hawaiian bobtail squid light organ provides opportunity study development process iin vivoi using combination genetic imaging approach current work refines signaling circuitry biofilm pathway fischeri provides evidence biofilm regulatory change occur host identifies bink one regulator process study provides information bacteria regulate biofilm gene expression intact animal host,Squid_Vibrio_Symbiosis
33975964,micrornamediated regulation initial host response symbiotic organ one important event animal life history initial colonization microbial symbionts yet little known event immediate impact extent host gene expression molecular mechanism controlling micrornas mirnas short noncoding rna bind target mrna rapidly shaping gene expression posttranscriptional control mrna translation decay show experimentally tractable binary squidvibrio symbiosis colonization light organ induces extensive change mirna transcriptome examination squid genome revealed presence evolutionarily conserved gene encoding element essential production processing mirnas postcolonization host mirnas detected light organ differentially expressed response symbionts functional enrichment analysis gene potentially targeted downregulation certain mirnas initiation symbiosis revealed two major gene ontology term category neurodevelopment tissue remodeling symbiontinduced downregulation predicted promote activity host tissue consistent welldescribed tissue remodeling occurs onset association conversely predicted target upregulated mirnas including production mucus consistent attenuation immune response symbiosis taken together data provide evidence onset symbiosis host mirnas light organ drive alteration gene expression orchestrate symbiontinduced development host tissue facilitate partnership dampening immune responsebimportanceb animal often acquire microbiome environment generation making initial interaction partner critical event establishment development stable healthy symbiosis however molecular nature earliest interaction generally difficult study poorly understood report initial squidvibrio association differential expression host mirnas triggered presence microbial partner predicted mrna target mirnas associated regulatory network drive tissue remodeling immune suppression two major symbiosisinduced developmental outcome many association result implicate regulation mirnas key orchestrating critical transcriptional response occur early establishment symbiosis animal complex microbiota may similar mirnadriven response association initiated supporting evolutionary conservation symbiosisinduced developmental mechanism,Squid_Vibrio_Symbiosis
33602493,animal development microbial world power experimental model system development powerful model system critical strategy understanding mechanism underlying progression animal ontogeny provide two example allow deep mechanistic insight development specific animal system specie cnidarian genus hydra provided excellent model studying hostmicrobe interaction metaorganisms function vivo study hawaiian bobtail squid euprymna scolopes luminous bacterial partner vibrio fischeri used year understand impact broad array level ecology genomics development persistence symbiosis example provide integrated perspective developmental process work evolve within context microbial world new view open vast horizon developmental biology research hydra squid system also lend example profound insight discovered taking advantage experiment evolution done shaping conserved developmental process,Coral_Algae_Symbiosis
33323415,multiplexed competition synthetic squid light organ microbiome using barcodetagged gene deletion beneficial symbioses microbe eukaryotic host ubiquitous widespread impact host health development binary symbiosis bioluminescent bacterium ivibrio fischerii squid host ieuprymna scolopesi serf model system study molecular mechanism microbeanimal interface identify colonization factor system lab previously conducted global transposon insertion sequencing inseq screen identified putative novel squid colonization factor fischerii pursue mechanistic study candidate gene present approach quickly generate barcodetagged gene deletion perform highthroughput squid competition experiment detection proportion strain mixture barcode sequencing barseq deletion approach improves previous technique based splicing overlap extension pcr soepcr itfoxibased natural transformation incorporating randomized barcode result unique dna sequence within deletion scar amplicon sequencing pool barcoded strain colonization faithfully report known colonization factor provides increased sensitivity colony counting method barseq enables rapid sensitive characterization molecular factor involved establishing ivibrioisquid symbiosis provides valuable tool interrogate molecular dialogue microbeanimal host interfacesbimportanceb beneficial microbe play essential role health development host however complexity animal microbiomes general genetic intractability symbionts made difficult study coevolved mechanism establishing maintaining specificity microbeanimal host interface model symbioses therefore invaluable studying mechanism beneficial microbehost interaction present combined barcodetagged deletion barseq approach interrogate molecular dialogue ensures specific reproducible colonization hawaiian bobtail squid ivibrio fischerii ability precisely manipulate bacterial genome combined multiplex colonization assay accelerate use valuable model system mechanistic study environmental microbesboth beneficial pathogeniccolonize specific animal host,Squid_Vibrio_Symbiosis
33187995,vibrio fischeri amidase activity required normal cell division motility symbiotic competence iniacetylmuramoyllalanine amidases periplasmic hydrolases cleave amide bond iniacetylmuramic acid alanine peptidoglycan unlike many gramnegative bacteria encode redundant periplasmic amidases ivibrio fischerii appears encode single protein homologous amib ivibrio choleraei screened fischerii transposon mutant library strain altered biofilm production discovered biofilmoverproducing strain insertion iamibi ivfi characterization biofilm enhancement suggested phenotype due overproduction cellulose dependent ibcsai cellulose synthase additionally iamibi mutant nonmotile perhaps due defect ability septate division amidase mutant unable compete wild type colonization fischeriis symbiotic host squid ieuprymna scolopesi singlestrain inoculation host squid inoculated mutant eventually became colonized much lower efficiency squid inoculated wild type observation consistent pleiotropic effect iamibi mutation led speculate motile suppressor iamibi mutant responsible partially restored colonization culture motile suppressor mutant carried point mutation single gene ivfi resulting partial restoration wildtype motility addition point mutation reversed effect iamibi mutation cellulosic biofilm production data consistent fischerii amib possessing amidase activity also suggest amib suppresses cellulosic biofilm formation promotes successful host colonizationbimportanceb peptidoglycan critical microbeassociated molecular pattern mamp sloughed cell fischerii symbiotic colonization squid specifically process induces significant remodeling specialized symbiotic light organ within squid mantle cavity phenomenon reminiscent loss ciliated epithelium patient whooping cough due production monomer ibordetella pertussisi furthermore processing machinery influence susceptibility antimicrobial study report role fischerii amidase amib including beneficial colonization squid underscoring urgency deeply understand processing machinery downstream consequence activity,Squid_Vibrio_Symbiosis
33141816,noncoding small rna ssra released vibrio fischeri modulates critical host response regulatory noncoding small rna srnas bacteria key element influencing gene expression however little evidence beneficial bacteria use molecule communicate animal host report bacterial srna ssra play essential role lightorgan symbiosis vibrio fischeri squid euprymna scolopes symbionts load ssra outer membrane vesicle transported specifically epithelial cell surrounding symbiont population light organ although ssradeletion mutant ssra colonized host normal level produced luminescence per bacterium persistence began decline host response colonization ssra strain also abnormal epithelial cell underwent premature swelling host robustness reduced notably colonized ssra strain light organ differentially upregulated gene including several encoding heightened immunefunction antimicrobial activity study reveals potential bacterial symbionts srnas control activity also trigger critical response promoting homeostasis host absence communication dramatic fitness consequence partner,Squid_Vibrio_Symbiosis
33067391,cytokine mif control daily rhythm symbiont nutrition animalbacterial association recent recognition many symbioses exhibit daily rhythm encouraged research partner dialogue drive biological oscillation characterized pivotal role versatile cytokine macrophage migration inhibitory factor mif regulating metabolic rhythm model lightorgan symbiosis ieuprymna scolopesi ivibrio fischerii juvenile host matures develops complex daily rhythm characterized profound change association gene expression behavior one rhythm diurnal shift symbiont metabolism triggered periodic provision specific nutrient mature host night symbionts catabolize chitin released hemocytes phagocytic immune cell traffic lightorgan crypt population fischerii cell resides nocturnal migration macrophagelike cell together identification scolopesi mif esmif lightorgan transcriptome led ask whether esmif might gatekeeper controlling periodic movement hemocytes western blot elisa confocal immunocytochemistry showed esmif highest abundance light organ concentration lowest night hemocytes entered crypt esmif inhibited migration isolated hemocytes whereas exported bacterial product including peptidoglycan derivative secreted chitin catabolites induced migration result provide evidence nocturnal decrease esmif concentration permit hemocytes drawn crypt delivering chitin nutritional function cytokine offer basis diurnal rhythm underlying dynamic symbiotic conversation,Squid_Vibrio_Symbiosis
32873761,hbtr heterofunctional homolog virulence regulator tcpp facilitates transition symbiotic planktonic lifestyle vibrio fischeri bioluminescent bacterium ivibrio fischerii form mutually beneficial symbiosis hawaiian bobtail squid ieuprymna scolopesi bacteria housed inside specialized light organ produce light used squid nocturnal activity upon hatching scolopesi juvenile acquire fischerii seawater complex process requires among factor chemotaxis bacteria along gradient iniacetylated sugar crypt light organ niche bacteria reside inside light organ fischerii transition symbiotic sessile state quorumsignaling regulator litr induces luminescence work show expression ilitri luminescence repressed homolog ivibrio choleraei virulence factor tcpp named hbtr demonstrate litr represses gene involved motility chemotaxis light organ activates gene required exopolysaccharide productionbimportanceb tcpp homologs widespread throughout ivibrioi genus however protein family described thus far choleraei virulence regulator show hbtr tcpp homolog fischerii biological role regulatory pathway completely unlike choleraei repression quorumsignaling regulator litr hbtr affect expression gene important colonization scolopesi light organ litr becomes activated within crypt upregulates luminescence exopolysaccharide gene downregulates chemotaxis motility gene appears hbtr upon expulsion fischerii cell seawater revers process aid switch symbiotic planktonic state possible importance hbtr survival fischerii outside animal host may broader implication way bacteria transition often vastly different environmental niche,Squid_Vibrio_Symbiosis
32611694,hawaiian bobtail squid symbionts inhibit marine bacteria via production specialized metabolite including new bromoalterochromides bacdd hawaiian bobtail squid ieuprymna scolopesi symbiotic bacterial consortium accessory nidamental gland ang female reproductive organ protects egg fouling microorganism test antibacterial activity ang community member bacterial isolates screened ability inhibit gramnegative grampositive bacteria two strain inhibitory two antibacterial isolates ileisingerai ang ipseudoalteromonasi subjected genomic characterization genomic analysis ileisingerai ang revealed biosynthetic gene cluster encoding antimicrobial compound indigoidine genome ipseudoalteromonasi gene cluster amino acid identity known bromoalterochromide bac cluster chemical analysis confirmed production known bacs bacaa compound well two new derivative bacdd compound extensive nuclear magnetic resonance nmr analysis allowed complete structural elucidation compound absolute stereochemistry unambiguously determined using optimized marfeys method bacs investigated iin vitroi antibacterial antifungal nitric oxide inhibitory activity compound active marine bacteria ibacillus algicolai ivibrio fischerii compound active algicolai compound inhibited production via lipopolysaccharide lpsinduced inflammation raw macrophage cell also inhibited pathogenic fungus ifusarium keratoplasticumi coupled antibacterial activity suggests polyketidenonribosomal peptide may used squid egg defense potential pathogen andor fouling microorganism result indicate bacs may provide ipseudoalteromonasi ecological niche facilitating competition nonsymbiotic microorganism host environmentbimportanceb animal deposit egg must protect embryo fouling disease microorganism ensure successful development although beneficial bacteria hypothesized contribute egg defense many organism mechanism protection recently elucidated previous study hawaiian bobtail squid focused fungal inhibition beneficial bacterial symbionts female reproductive gland egg herein using genomic chemical analysis demonstrate symbiotic bacteria gland also inhibit marine bacteria iin vitroi one bacterial strain particular ipseudoalteromonasi broadspectrum ability inhibit potential fouling bacteria part via production novel bromoalterochromide metabolite confirmed via genomic annotation associated biosynthetic gene cluster result suggest bacterial metabolite may contribute antimicrobial activity association defensive symbioses underutilized source discovering novel antimicrobial compound,Squid_Vibrio_Symbiosis
32127462,using colonization assay comparative genomics discover symbiosis behavior factor vibrio fischeri luminous marine gramnegative bacterium ivibrioi ialiivibrioi ifischerii natural light organ symbiont several squid specie including hawaiian bobtail squid ieuprymna scolopesi japanese bobtail squid ieuprymna morseii work scolopesi shown bacteria establish niche light organ newly hatched host two type fischerii strain distinguished based upon behavior cocolonization competition assay juvenile scolopesi nichesharing nichedominant behavior study aimed determine whether behavior observed fischerii strain whether specific isolated scolopesi light organ cocolonization competition assay fischerii strain isolated congeneric squid morseii marine animal revealed sharing dominant behavior addition wholegenome sequencing strain showed dominant behavior polyphyletic associated presence absence single gene gene comparative genomics squid light organ isolates around globe led identification symbiosisspecific candidate genome strain colonization assay using genetic derivative deletion candidate established importance two gene colonization study allowed expand concept distinct colonization behavior strain isolated number squid fish hostsbimportanceb increasing recognition importance strain difference ecology symbiotic bacterial specie particular difference underlie crucial interaction host nevertheless little known genetic base difference manifest specific behavior distribution among symbionts different host specie study sequenced genome ivibrio fischerii isolated tissue squid fish applied comparative genomics approach look pattern symbiont lineage host colonization behavior addition identified two gene exclusively present fischerii strain isolated light organ sepiolid squid specie mutational study gene indicated played role colonization squid light organ emphasizing value applying comparative genomics approach study symbioses,Squid_Vibrio_Symbiosis
31964698,bacterial enhancer binding protein vash promotes expression type secretion system vibrio fischeri symbiosis ivibrio fischerii bacterial symbiont colonizes light organ hawaiian bobtail squid ieuprymna scolopesi certain strain fischerii express type secretion system tss delivers effector neighboring cell result death strain susceptible tss fail establish symbiosis tsspositive strain within location squid light organ phenomenon termed strain incompatibility study investigates regulation tss fischerii strain fqa report expression hcp necessary structural component tss depends alternative sigma factor supsup bacterial enhancer binding protein vash vash necessary fqa kill strain suggesting vashdependent regulation essential tss fischerii affect intercellular interaction addition study demonstrates vashdependent transcription ihcpi within hostassociated population fqa suggesting tss expressed within host environment together finding establish model transcriptional control ihcpi fischerii within squid light organ thereby increasing understanding tss regulated symbiosisbimportanceb animal harbor bacterial symbionts specific trait promote host fitness mechanism facilitate intercellular interaction among bacterial symbionts impact bacterial lineage ultimately establish symbiosis host mechanism regulated poorly characterized nonhuman bacterial symbionts study establishes model transcriptional regulation contactdependent killing machine thereby increasing understanding mechanism different strain compete establishing symbiosis,Squid_Vibrio_Symbiosis
31331977,incompatibility vibrio fischeri strain symbiosis establishment depends two functionally redundant ihcpi gene bacteria capacity fill niche compete one another space resource available within ecosystem competition heightened among different strain bacterial specie nevertheless different strain often inhabit host molecular mechanism impact competition different strain within host poorly understood address knowledge gap type secretion system tss mechanism bacteria kill neighboring cell examined marine bacterium ivibrio fischerii different strain fischerii naturally colonize light organ bobtail squid ieuprymna scolopesi genome fqa tsspositive strain feature two ihcpi gene predicted encode identical subunit tss coincubation assay showed either ihcpi gene sufficient fqa kill another strain via tss iin vitroi additionally induction ihcpi expression sufficient induce killing activity fqa mutant lacking ihcpi gene squid colonization assay involving inoculum fqaderived strain mixed revealed ihcpi gene must deleted fqa occupy space within light organ experimental result provide insight genetic factor necessary tss fischerii function iin vivoi thereby increasing understanding molecular mechanism impact strain diversity within hostbimportanceb different bacterial strain compete occupy niche outcome competition affected type secretion system tss intercellular killing mechanism bacteria animalbacterial symbiosis used platform study genetic factor promote tssmediated killing one strain another identification molecular determinant tss function iin vivoi contributes understanding different strain interact within host,Squid_Vibrio_Symbiosis
31331976,ambient alters protein content outer membrane vesicle driving host development beneficial symbiosis outer membrane vesicle omvs continuously produced gramnegative bacteria increasingly recognized ubiquitous mediator bacterial physiology particular omvs powerful effector interorganismal interaction driven largely molecular content impact studied extensively bacterial pathogenesis well documented within context mutualism examined proteomic composition omvs marine bacterium ivibrio fischerii form specific mutualism hawaiian bobtail squid ieuprymna scolopesi found fischerii upregulates transcription major outer membrane protein ompu growth acidic fischerii experience transition environmental reservoir host tissue used comparative genomics dna pulldown analysis search regulator iompui found differential expression iompui governed ompr hn toxr protein transcriptional control combine nutritional condition govern ompu level omvs hostencountered acidic fischerii omvs become potent stimulators symbiotic host development ompudependent manner finally found symbiotic development could stimulated omvs containing homolog ompu pathogenic specie ivibrio choleraei connecting role welldescribed virulence factor mutualistic element work explores symbiotic effect omv variation identifies regulatory machinery shared pathogenic mutualistic bacteria provides evidence role omvs play animalbacterium mutualismbimportanceb beneficial bacteria communicate host variety mean communication often carried combination molecule stimulate response host necessary development relationship organism naturally produced bacterial outer membrane vesicle omvs contain many molecule stimulate wide range response recipient organism describe marine bacterium ivibrio fischerii change makeup omvs condition experience go freeliving lifestyle associating natural host hawaiian bobtail squid work improves understanding bacteria change signaling profile begin associate beneficial partner animal,Squid_Vibrio_Symbiosis
30833394,critical symbiont signal drive local systemic change diel developmental host gene expression colonization animal tissue microbial partner creates network communication across host body used natural binary lightorgan symbiosis squid ieuprymna scolopesi luminous bacterial partner ivibrio fischerii define impact colonization transcriptomic network host nightactive predator scolopesi coordinate bioluminescence symbiont visual cue environment camouflage moon starlight like mammal symbiosis complex developmental program strong daynight rhythm determined symbiont colonization impacted gene expression light organ well two anatomically remote organ eye gill overall transcriptional signature light organ gill alike impact symbiosis pronounced similar light organ eye juvenile adult animal furthermore presence symbiosis drove daily rhythm transcription within three organ finally single mutation fischeriispecifically deletion iluxi operon abrogates symbiont luminescencereduced symbiosisdependent transcriptome light organ twothirds addition gill responded similarly lightorgan colonization either wildtype mutant luminescence required colonizationassociated transcriptional response juvenile eye study defines impact symbiont colonization coordination animal transcriptomes also provides insight change might impact behavior ecology host,Squid_Vibrio_Symbiosis
30760664,evidence large diversity nacylhomoserine lactones symbiotic vibrio fischeri strain associated squid euprymna scolopes vibrio fischeri possesses complex ahlmediated quorumsensing system including two pathway luxir oxochsl chsl ainsr chsl important regulation physiological trait diverse qsdependent functional phenotype described fischeri however ahl diversity still underestimated present study investigated ahl diversity five symbiotic fischeri strain distinct phenotypic property using uhplchrmsms result obtained revealed unexpectedly high diversity signaling molecule emphasized complexity fischeri highlight importance understanding specificity ahlmediated,Squid_Vibrio_Symbiosis
30320217,persistent interaction bacterial symbionts direct maturehost cell morphology gene expression squidvibrio symbiosis horizontally transmitted symbioses structural biochemical molecular feature facilitate host colonization specific symbionts mediate persistent carriage association squid ieuprymna scolopesi luminous bacterial partner vibrio fischeri symbionts interact two epithelial field interact transiently superficial ciliated field potentiates colonization regress within day colonization persistently cell line internal crypt whose ultrastructure change response symbionts development association creates condition promote symbiotic partner lifetime host determine whether light organ maturation requires continuous interaction fischeri signaling occurs initiation compared weekold squid uncolonized colonized either persistently wildtype fischeri transiently fischeri mutant trigger early event morphogenesis persist microscopic analysis light organ showed morphogenesis superficial ciliated field greatly accelerated fischeri colonization eventual outcome largely independent colonization state contrast symbiontinduced change crypt cell shape require persistent hostsymbiont interaction reflected similarity uncolonized transiently colonized animal transcriptomic analysis reflected microscopy result host gene expression week due primarily persistent interaction host symbiont cell transcriptomic signature specific pathway reflected daily rhythm symbiont release regrowth required presence symbionts bimportanceb longterm relationship symbiotic partner often characterized development maturation host structure harbor symbiont cell host lifetime understand mechanism involved symbiosis maintenance fully studied mature bobtail squid whose lightemitting organ experimental condition transiently persistently colonized vibrio fischeri remain uncolonized superficial anatomical change organ largely independent symbiosis however microanatomy cell symbionts interact pattern gene expression mature animal due principally persistent interaction host symbiont cell rather response early colonization event characteristic pronounced daily rhythm host transcriptome required persistent fischeri colonization organ experimental study provides window persistent symbiotic colonization influence form function host animal tissue,Squid_Vibrio_Symbiosis
30030225,vibrio fischeri biofilm formation prevented trio regulator biofilms complex community microorganism surrounded selfproduced matrix facilitate attachment provide protection bacteria natural model used study biofilm formation symbiosis ivibrio fischerii host hawaiian bobtail squid ieuprymna scolopesi hostrelevant biofilm formation tightly regulated process observed iin vitroi strain genetically manipulated overexpress disrupt specific regulator primarily twocomponent signaling tc regulator regulator control biofilm formation dictating production symbiosis polysaccharide sypps major component biofilm matrix control occurs level transcription isypi gene responsible sypps production probed role two known negative regulator biofilm formation bink sype generating double mutant also mapped evaluated point mutation using natural transformation linkage analysis examined traditional biofilm formation phenotype established new assay evaluating start biofilm formation form microscopic aggregate shaking liquid culture absence known biofilminducing signal calcium found wrinkled colony formation negatively controlled bink sype also sypf sypf required inhibitory biofilm formation together data reveal three regulator sufficient prevent wildtype fischerii forming biofilms conditionsbimportanceb bacterial biofilms promote attachment variety surface protect constituent bacteria environmental stress including antimicrobial understanding mechanism biofilms form promote ability resolve occur context infection study found ivibrio fischerii tightly control biofilm formation using three negative regulator presence single one regulator sufficient prevent full biofilm development disruption three permitted robust biofilm formation work increase understanding function specific regulator demonstrates substantial negative control one benign microbe exerts biofilm formation potentially ensure occurs appropriate condition,Squid_Vibrio_Symbiosis
29752265,iterative synthetic approach engineer highperformance phobspecific reporter transcriptional reporter common tool analyzing either transcription gene interest activity specific transcriptional regulator unfortunately latter application shortcoming native promoter evolve optimal readout activity particular regulator sought synthesize optimized transcriptional reporter assessing phob activity aiming maximal expression phob active minimal background state control element regulator designed specific sequence promoter element appropriately spaced phobbinding site additional intervening nucleotide position predict sequencespecific effect base randomized eightythree construct screened ivibrio fischerii enabling identify base particular randomized position significantly correlated highlevel lowlevel expression second round promoter design rationally constrained additional position leading reporter highlevel phobdependent expression essentially background known regulatory element expressed reporter used stable destabilized variant green fluorescent protein gfp latter halflife min fischerii culture phob induced reporter phosphate depleted concentration symbiotic colonization host squid ieuprymna scolopesi reporter indicated heterogeneous phosphate availability different lightorgan microenvironments finally testing construct member iproteobacteriai demonstrated broader utility result illustrate limited ability predict synthetic promoterreporter performance overcome iterative screening reengineeringbimportanceb transcriptional reporter powerful tool assessing particular regulator active however native promoter may ideal purpose optimal reporter specific regulator examined maximize difference state however property distinct selective pressure driving evolution natural promoter synthetic promoter offer promising alternative understanding often enable fully predictive promoter design large number alternative sequence possibility intractable synthetic promoter region billion sequence variant identified base correlated favorable performance screening candidate allowing rationally constrain design thereby generated optimized reporter induced phob used explore lowphosphate response fischerii promoter design strategy facilitate engineering regulatorspecific reporter,Squid_Vibrio_Symbiosis
29692003,involvement host cathepsin symbiontinduced cell death cathepsin gene host squid euprymna scolopes upregulated first hour colonization symbiont vibrio fischeri time symbiotic organ begin cell deathmediated morphogenesis tissue functional onset symbiosis goal study determine whether cathepsin cysteine protease associated apoptosis animal play critical role symbiontinduced cell death host squid sequence analysis biochemical characterization demonstrated protein key residue domain essential cathepsin function active within range typical protease situ hybridization immunocytochemistry localized transcript protein respectively cell interacting vfischeri activity protein occurred along path symbiont colonization specific cathepsin nonspecific cysteine protease caspase inhibitor independently attenuated activity cell death varying degree addition specific antibody decreased cell death together data provide evidence cathepsin critical component symbiontinduced cell death transforms host tissue colonization morphology one promotes mature association,Squid_Vibrio_Symbiosis
29463601,discovery calcium biofilmpromoting signal vibrio fischeri reveals new phenotype underlying regulatory complexity ivibrio fischerii us biofilm formation promote symbiotic colonization squid host ieuprymna scolopesi control biofilm formation exerted level transcription symbiosis polysaccharide isypi locus complex set twocomponent regulator biofilm formation induced overproduction sensor kinase rscs requires activity hybrid sensor kinase sypf response regulator sypg negatively regulated sensor kinase bink identify calcium signal promotes biofilm formation biofilmcompetent strain condition biofilms typically observed growth shaking true rscsoverproducing cell well strain negative regulator ibinki deleted latter result provided first time opportunity induce evaluate biofilm formation without regulator overexpression using condition determined calcium induces isypidependent bacterial cellulose synthesis ibcsidependent biofilms level transcription locus calciuminduced biofilms dependent sypf sypfs hpt domain sufficient biofilm formation data suggested involvement another sensor kinase led discovery rscs previously uncharacterized sensor kinase hahk functioned pathway together data presented reveal new signal biofilm phenotype produced fischerii cell coordinate production two polysaccharide involved distinct biofilm behavior new regulator contributes control processesbimportanceb biofilms community surfaceattached microorganism adherent via matrix typically includes polysaccharide highly resistant environmental stress thus problematic clinic important study ivibrio fischerii form biofilms colonize symbiotic host making organism useful studying biofilms biofilm formation depends isypi polysaccharide locus regulator identify signal calcium induces sypps cellulosedependent biofilms also identify new isypi regulator sensor kinase hahk discover mutant phenotype sensor kinase rscs work thus reveals specific biofilminducing signal coordinately control two polysaccharide identifies new regulator clarifies regulatory control biofilm formation fischerii,Squid_Vibrio_Symbiosis
28447935,hostselected mutation converging global regulator drive adaptive leap towards symbiosis bacteria host immune physical barrier protect pathogen also impede establishment essential symbiotic partnership reveal mechanism beneficial organism adapt circumvent host defense experimentally evolved ecologically distinct bioluminescent ivibrio fischerii colonization growth within light organ squid ieuprymna scolopesi serial squid passaging bacteria produced eight distinct mutation ibinki sensor kinase gene conferred exceptional selective advantage could demonstrated empirical theoretical analysis squidadaptive ibinki allele promoted colonization immune evasion mediated cellassociated matrix including symbiotic polysaccharide syp cellulose ibinki variation also altered quorum sensing raising threshold luminescence induction preexisting coordinated regulation symbiosis trait bink presented efficient solution altered bink function key unlock multiple colonization barrier result identify genetic basis microbial adaptability underscore importance host selective agent shape emergent symbiont population,Squid_Vibrio_Symbiosis
28393904,transcriptomic change animalbacterial symbiosis modeled microgravity condition spaceflight imposes numerous adaptive challenge terrestrial life reduction gravity microgravity represents novel environment disrupt homeostasis many physiological process additionally becoming increasingly clear organism microbiome critical host health examining resiliency microgravity represents new frontier space biology research study examine impact microgravity interaction squid euprymna scolopes beneficial symbiont vibrio fischeri form highly specific binary mutualism first animal inoculated fischeri aboard space shuttle showed effective colonization host light organ site symbiosis space flight second rnaseq analysis squid exposed modeled microgravity condition exhibited extensive differential gene expression presence absence symbiotic partner transcriptomic analysis revealed absence symbiont modeled microgravity enrichment gene pathway associated innate immune oxidative stress response result suggest fischeri may help modulate host stress response modeled microgravity study provides window adaptive response host animal symbiont use modeled microgravity,Squid_Vibrio_Symbiosis
